,summary,Freizeit,Klima,Emotion,Wohnen,Soziales,Infrastruktur,word
Insider,2.6761904396861333,-0.3050087449451679,-0.19937463681514986,-0.14098280119820164,0.4221393677874695,-0.032802118757095974,-0.0113663441517442,Insider
business insider,2.6761904396861333,-0.3050087449451679,-0.19937463681514986,-0.14098280119820164,0.4221393677874695,-0.032802118757095974,-0.0113663441517442,business insider
Die,75.19242360292361,0.21375236901293868,-0.4054993527406902,-0.17123712436028243,0.11996705263813927,-0.08687188367394448,-0.9576597141812727,Die
insider die,2.6761904396861333,-0.3050087449451679,-0.19937463681514986,-0.14098280119820164,0.4221393677874695,-0.032802118757095974,-0.0113663441517442,insider die
Bundesregierung,3.9015799611428092,-0.4423940924813848,-0.5763619206184482,-0.5179700850015001,0.7251035967898963,-0.4097894025603945,-0.3883536279550424,Bundesregierung
die bundesregierung,2.7012323950339394,-0.3143225508865663,-0.2086884427565481,-0.15029660713959994,0.43574773134088235,-0.042115924698494386,-0.020680150093142526,die bundesregierung
plant,3.3497999847022575,-0.5295150774048283,-0.42388096927481017,-0.365489133657862,0.6823466912046257,-0.25730845121675633,-0.23587267661140446,plant
bundesregierung plan,2.8574114917600952,-0.3705305816042673,-0.2648964734742493,-0.2065046378573011,0.5117362456682812,-0.09832395541619544,-0.07688818081084364,bundesregierung plan
offenbar,4.298254835856023,-0.7788235276021043,-0.673189419472086,-0.6147975838551379,0.8653771720908906,-0.5066169014140325,-0.4851811268086805,offenbar
plan offenbar,2.9648354482207537,-0.4074359722484001,-0.301801864118382,-0.24341002850143395,0.5565714462960855,-0.13522934606032835,-0.1137935714549764,plan offenbar
offenbar heizkostenzuschus,3.734447483133125,-0.63821431750212,-0.5325802093721018,-0.47418837375515377,0.7719617707137925,-0.36600769131404814,-0.34457191670869614,offenbar heizkostenzuschus
auszuweiten,2.8574114917600952,-0.3705305816042673,-0.2648964734742493,-0.2065046378573011,0.5117362456682812,-0.09832395541619544,-0.07688818081084364,auszuweiten
heizkostenzuschus ausweit,2.8574114917600952,-0.3705305816042673,-0.2648964734742493,-0.2065046378573011,0.5117362456682812,-0.09832395541619544,-0.07688818081084364,heizkostenzuschus ausweit
Menschen,23.380477084286337,-0.4482922787060513,-0.49950998333021684,0.33728857317524835,0.36962250172065847,0.5478729809255684,-0.5912715482398967,Menschen
auch mensch,2.6882685409802716,-0.3095117607187192,-0.20387765258870114,-0.145485816971753,0.4287576619487407,-0.03730513453064745,-0.01586935992529547,auch mensch
Berufsausbildung,2.626129147619527,-0.2861253944384276,-0.1804912863084094,-0.12209945069146122,0.39356116865087865,-0.013918768250355616,0.007517006354996321,Berufsausbildung
mensch berufsausbildung,2.626129147619527,-0.2861253944384276,-0.1804912863084094,-0.12209945069146122,0.39356116865087865,-0.013918768250355616,0.007517006354996321,mensch berufsausbildung
berufsausbildung soll,2.5664532279694954,-0.2631393182091114,-0.15750521007909332,-0.09911337446214519,0.35685988541665814,0.009067307978960461,0.030503082584312502,berufsausbildung soll
davon,4.373168944032129,0.011568010163145109,0.10671183082971565,-0.6320764007866969,-0.00233229508137127,-0.5238957183455913,0.9309713601194446,davon
soll davon,2.5476818355778112,-0.2557983010250181,-0.150164192895,-0.0917723572780519,0.34466468545652656,0.01640832516305371,0.037844099768405665,soll davon
profitieren,2.5334663489187146,-0.25020290280725854,-0.14456879467724054,-0.08617695906029227,0.3352072088633655,0.02200372338081329,0.0434394979861653,profitieren
davon profitier,2.5334663489187146,-0.25020290280725854,-0.14456879467724054,-0.08617695906029227,0.3352072088633655,0.02200372338081329,0.0434394979861653,davon profitier
nan,27.189305648330585,0.4043499730083188,-0.5899129280164097,-0.5746657978776205,0.20916026241942232,-2.351231534516074,-2.329795759910722,nan
Energiepreise,5.921626236227996,-1.0992255526471086,-0.9935914445170905,-0.9351996089001422,1.0154713618173528,-0.8270189264590367,-0.8055831518536848,Energiepreise
Wie,14.491098720746479,-0.11592057643959751,-1.4965114849469687,0.17981209309945337,0.510422365232972,-1.7219423928176945,0.5394185924530964,Wie
energiepreis wie,2.4237034373532915,-0.20591115580554892,-0.10027704767553089,-0.04188521205858274,0.254946693257211,0.0662954703825229,0.08773124498787478,energiepreis wie
Deutschlands,8.364738844371827,-0.039626626851488614,1.0104630058614401,-1.2806136095745921,-0.9797398927280825,-1.1724329271334866,-1.1509971525281346,Deutschlands
wie deutschland,2.4270548750776864,-0.2072929761486006,-0.10165886801858257,-0.04326703240163434,0.25760668444487506,0.06491365003947115,0.08634942464482316,wie deutschland
Nachbarn,2.7634830367594785,-0.33710629336415965,0.34305004671606926,-0.1730803496171933,0.14188506414680116,-0.06489966717608776,-0.04346389257073562,Nachbarn
deutschland nachbar,2.438846110980617,-0.21213946152366206,-0.1065053533936439,-0.048113517776695744,0.26685189598729875,0.06006716466440987,0.08150293926976188,deutschland nachbar
gegensteuern,2.447935910773043,-0.21585962347695958,-0.11022551534694154,-0.0518336797299933,0.2738609994825853,0.05634700271111228,0.07778277731646419,gegensteuern
nachbar gegensteuer,2.447935910773043,-0.21585962347695958,-0.11022551534694154,-0.0518336797299933,0.2738609994825853,0.05634700271111228,0.07778277731646419,nachbar gegensteuer
Alle,7.61923145198793,-0.6946216035744334,0.7661086422735932,-1.1872640009551345,0.20483053187409533,-1.079083318514029,0.18872159981133785,Alle
gegensteuer alle,2.4651710722282165,-0.2228756449941711,-0.11724153686415276,-0.058849701247204705,0.28687797419329814,0.049330981193900884,0.0707667557992527,gegensteuer alle
multimedialen,2.4716086894967146,-0.22548366934532899,-0.11984956121531112,-0.0614577255983628,0.29165084661563295,0.046722956842742705,0.06815873144809473,multimedialen
alle multimedial,2.4716086894967146,-0.22548366934532899,-0.11984956121531112,-0.0614577255983628,0.29165084661563295,0.046722956842742705,0.06815873144809473,alle multimedial
Inhalte,2.817619524176941,-0.3565068275094868,-0.2508727193794687,0.547150587757235,0.18359883582720443,-0.084300201321415,-0.06286442671606297,Inhalte
multimedial inhalt,2.4919508995862922,-0.23368033692468065,-0.12804622879466254,-0.06965439317771437,0.3064253264120105,0.038526289263391245,0.059962063868743185,multimedial inhalt
Deutschen,8.82681752087403,-0.7752601620085902,0.2563496998383634,0.20318866526296764,0.2797876892272698,-1.226202346209402,0.7752206389739772,Deutschen
inhalt deutsch,2.5128220694118295,-0.24202089140990168,-0.1363867832798836,-0.07799494766293547,0.32111730593698934,0.030185734778170083,0.05162150938352209,inhalt deutsch
Welle,2.7624463910425052,-0.03152404410071854,-0.23109699197744946,-0.1727051563605012,0.24867901156315647,-0.06452447391939564,-0.04308869931404374,Welle
deutsch welle,2.5334663489187146,-0.25020290280725854,-0.14456879467724054,-0.08617695906029227,0.3352072088633655,0.02200372338081329,0.0434394979861653,deutsch welle
29.01.2022,2.5664532279694954,-0.2631393182091114,-0.15750521007909332,-0.09911337446214519,0.35685988541665814,0.009067307978960461,0.030503082584312502,29.01.2022
welle 29.01.2022,2.5664532279694954,-0.2631393182091114,-0.15750521007909332,-0.09911337446214519,0.35685988541665814,0.009067307978960461,0.030503082584312502,welle 29.01.2022
Während,3.414252643325512,-0.5485730631893105,-0.44293895505929237,0.9320444972559976,0.10763499863648084,-0.2763664370012387,-0.2549306623958867,Während
29.01.2022 während,2.6022292914041594,-0.2769829368332745,-0.1713488287032565,-0.11295699308630834,0.37922512499251687,-0.004776310645202835,0.016659463960149345,29.01.2022 während
Deutschland,29.15992103318017,-1.0357674661252227,0.9219991639330232,-0.3589543748711187,0.09786216240811565,-0.9747524813817293,-2.399767237699919,Deutschland
während deutschland,2.4270548750776864,-0.2072929761486006,-0.10165886801858257,-0.04326703240163434,0.25760668444487506,0.06491365003947115,0.08634942464482316,während deutschland
deutschland plan,2.7012323950339394,-0.3143225508865663,-0.2086884427565481,-0.15029660713959994,0.43574773134088235,-0.042115924698494386,-0.020680150093142526,deutschland plan
Wohngeld-Bezieher,2.755464260567407,-0.33420038344952474,-0.22856627531950663,-0.17017443970255836,0.4637802023588128,-0.06199375726145273,-0.04055798265610084,Wohngeld-Bezieher
plan wohngeld-bezieher,2.755464260567407,-0.33420038344952474,-0.22856627531950663,-0.17017443970255836,0.4637802023588128,-0.06199375726145273,-0.04055798265610084,plan wohngeld-bezieher
wohngeld-bezieher heizkostenzuschus,3.734447483133125,-0.63821431750212,-0.5325802093721018,-0.47418837375515377,0.7719617707137925,-0.36600769131404814,-0.34457191670869614,wohngeld-bezieher heizkostenzuschus
einmalig,2.806034272740681,-0.3523866351065119,-0.2467525269764939,-0.18836069135954572,0.4882912872506535,-0.08018000891844015,-0.05874423431308831,einmalig
heizkostenzuschus einmalig,2.806034272740681,-0.3523866351065119,-0.2467525269764939,-0.18836069135954572,0.4882912872506535,-0.08018000891844015,-0.05874423431308831,heizkostenzuschus einmalig
135,2.7225972032500496,-0.32220071827008867,-0.21656661014007067,-0.1581747745231225,0.44701889658741795,-0.04999409208201686,-0.028558317476664975,135
einmalig 135,2.7225972032500496,-0.32220071827008867,-0.21656661014007067,-0.1581747745231225,0.44701889658741795,-0.04999409208201686,-0.028558317476664975,einmalig 135
Euro,7.635611720095372,0.06490216915203312,-1.2478033872506589,-1.1894115516337105,0.6907965657337196,-1.081230869192605,-1.059795094587253,Euro
135 euro,2.694633006067262,-0.31187645864124147,-0.20624235051122344,-0.14785051489427528,0.43220387240069097,-0.03966983245316963,-0.01823405784781784,135 euro
unterstützen,2.649265678378502,-0.29489693850881943,-0.18926283037880137,-0.1308709947618531,0.40700491952672946,-0.022690312320747502,-0.0012545377153956516,unterstützen
euro unterstütz,2.649265678378502,-0.29489693850881943,-0.18926283037880137,-0.1308709947618531,0.40700491952672946,-0.022690312320747502,-0.0012545377153956516,euro unterstütz
geben,3.6596254386110165,-0.6179752424083045,-0.5123411342782865,1.0703002033776416,0.02757395827431522,-0.3457686162202325,-0.3243328416148807,geben
unterstütz geb,2.5915629625570418,-0.2728755935585034,-0.16724148542848544,-0.10884964981153719,0.3726736071241162,-0.0006689673704316529,0.0207668072349203,unterstütz geb
unserer,3.580142551591345,-0.5960170579094807,-0.4903829497794626,0.4679691097834611,0.49238443175337965,-0.32381043172140905,-0.30237465711605704,unserer
geb unser,2.5527839308400484,-0.25779894065193865,-0.15216483252192037,-0.09377299690497236,0.3480119042429374,0.014407685536133308,0.035843460141485164,geb unser
Nachbarländer,2.5334663489187146,-0.25020290280725854,-0.14456879467724054,-0.08617695906029227,0.3352072088633655,0.02200372338081329,0.0434394979861653,Nachbarländer
unser nachbarland,2.5334663489187146,-0.25020290280725854,-0.14456879467724054,-0.08617695906029227,0.3352072088633655,0.02200372338081329,0.0434394979861653,unser nachbarland
Milliarden,3.4518618048100596,-0.559528178460139,-0.45389407033012114,0.25721867094581397,0.5492621591337212,-0.2873215522720672,-0.26588577766671523,Milliarden
nachbarland milliarde,2.505448124525244,-0.23908204997296162,-0.13344794184294345,-0.07505610622599532,0.31597904280546163,0.03312457621511028,0.054560350820462324,nachbarland milliarde
Folgen,4.701860094496426,-0.22087044922023732,-0.12013604832953059,0.4908469616812626,0.15907814654663205,-0.5963660084295467,-0.5749302338241947,Folgen
milliarde folge,2.470289904325463,-0.22494995333415674,-0.11931584520413874,-0.06092400958719046,0.29067697138440346,0.047256672853915105,0.06869244745926695,milliarde folge
Energiepreisexplosion,2.45676934177593,-0.2194616505505116,-0.11382754242049345,-0.055435706803545405,0.28057648483500486,0.05274497563756032,0.07418075024291206,Energiepreisexplosion
folge energiepreisexplosion,2.45676934177593,-0.2194616505505116,-0.11382754242049345,-0.055435706803545405,0.28057648483500486,0.05274497563756032,0.07418075024291206,folge energiepreisexplosion
abzufedern,2.7880013921608895,-0.345939431647859,-0.24030532351784095,-0.18191348790089276,0.4797212171577365,-0.07373280545978704,-0.05229703085443507,abzufedern
energiepreisexplosion abfeder,2.4341378906072135,-0.2102070842218106,-0.10457297609179249,-0.04618114047484429,0.2631812751834204,0.061999541966261326,0.0834353165716134,energiepreisexplosion abfeder
Hunderte,2.8931870883763557,-0.25464112867242006,-0.27733902451398007,-0.21894718889703182,0.45712803198107854,-0.11076650645592626,-0.08933073185057439,Hunderte
hundert euro,3.3182167420912765,-0.39170994818627747,-0.4144078440278373,-0.3560160084108893,0.6212823785928246,-0.24783532596978358,-0.2263995513644318,hundert euro
Jahr,15.2689166211701,-0.1669433367446494,-1.0430913783305642,-0.6514251704847689,0.6861527326301394,-0.5991143614357003,-0.04689426015855628,Jahr
euro jahr,2.6649006320893194,-0.30078121006159186,-0.1951471019315737,-0.13675526631462545,0.41585839824330134,-0.028574583873519938,-0.007138809268168019,euro jahr
sparen,20.875669073987932,-0.5831321508279413,-2.2535646529511464,-2.1951728173341984,1.0717625366834493,-2.0869921348930927,-2.065556360287741,sparen
jahr spar,2.694633006067262,-0.31187645864124147,-0.20624235051122344,-0.14785051489427528,0.43220387240069097,-0.03966983245316963,-0.01823405784781784,jahr spar
Tipps,7.304622438407725,-0.900539244732013,-1.2034876897811386,0.7473876432604205,0.6517482372962529,-1.036915171723085,-1.015479397117733,Tipps
spar tipps,2.7742227697822073,-0.3409850644158315,-0.2353509562858135,-0.1769591206688653,0.4730471981477952,-0.06877843822775959,-0.0473426636224077,spar tipps
denen,3.260875197584442,-0.08017531435465756,-0.3969759561442384,-0.3385841205272901,0.43082078486166947,-0.23040343808618446,-0.20896766348083254,denen
tipps denen,2.9236201666940898,-0.3934370709074956,-0.2878029627774774,-0.22941112716052925,0.5399937782284302,-0.1212304447194237,-0.09979467011407174,tipps denen
Sie,29.355653689955616,-0.7229246332766528,-1.354930442348725,0.21353148767550922,0.819795893245497,-1.0470332913382705,-0.917628064338375,Sie
denen sie,3.0730246791539053,-0.44327675348995704,-0.3376426453599389,-0.27925080974299066,0.5968099935663073,-0.1710701273018851,-0.14963435269653322,denen sie
Ihre,5.290805841290866,-0.9865850066253148,-0.8809508984952967,-0.21890700584783096,0.901439886767628,-0.714378380437243,-0.6929426058318912,Ihre
sie ihr,3.55677984068585,-0.5894700357977248,-0.4838359276677068,-0.42544409205075856,0.7339603500922037,-0.31726340960965294,-0.2958276350043011,sie ihr
Heizkosten,111.49525071021395,-3.7949944986080486,-3.928962326745112,-3.8705704911281638,1.3066107231097017,-3.7623898086870584,-1.577605685134632,Heizkosten
ihr heizkost,5.11132270547084,-0.9520726566017923,-0.846438548471774,-0.7880467128548259,0.9551887481855205,-0.6798660304137202,-0.6584302558083683,ihr heizkost
senken,9.069417982844824,-1.5255225320005885,-1.4198884238705705,-1.3614965882536223,1.1359880299737417,-1.2533159058125167,-1.2318801312071646,senken
heizkost senk,7.075577813227967,-1.2772635493180704,-1.1716294411880523,-1.1132376055711042,1.0739135551178507,-1.0050569231299986,-0.9836211485246467,heizkost senk
CHIP,2.8434143073974227,-0.365619990408177,-0.25998588227815894,-0.2015940466612108,0.5054867109555125,-0.09341336422010518,-0.07197758961475324,CHIP
senk chip,2.8434143073974227,-0.365619990408177,-0.25998588227815894,-0.2015940466612108,0.5054867109555125,-0.09341336422010518,-0.07197758961475324,senk chip
Heizen,9.041127788677661,-1.5223983614168348,-1.4167642532868165,-1.3583724176698684,1.1353194805268696,-1.250191735228763,-1.2287559606234109,Heizen
chip heizen,2.7742227697822073,-0.3409850644158315,-0.2353509562858135,-0.1769591206688653,0.4730471981477952,-0.06877843822775959,-0.0473426636224077,chip heizen
schnell,5.086021922800026,-0.9471104168207645,0.7849518204316117,-0.7830844730737982,0.2803751710075519,-0.6749037906326926,-0.6534680160273407,schnell
heizen schnell,3.3774132827916956,-0.5377245549628177,-0.4320904468327995,-0.3736986112158512,0.6897610328654987,-0.26551792877474567,-0.24408215416939377,heizen schnell
teuer,8.879997220673149,0.52037943461634,-0.5850617206152353,-1.3403897396791637,0.07808933430370858,-1.2322090572380582,-1.2107732826327064,teuer
schnell teuer,2.639608678099121,-0.2912451175879713,-0.18561100945795317,-0.12721917384100512,0.4014441879846356,-0.01903849139989957,0.0023972832054524693,schnell teuer
insbesondere,2.581621483329337,-0.2690321228414332,-0.16339801471141516,-0.105006179094467,0.36647921367860686,0.0031745033466385954,0.024610277951990472,insbesondere
teuer insbesondere,2.581621483329337,-0.2690321228414332,-0.16339801471141516,-0.105006179094467,0.36647921367860686,0.0031745033466385954,0.024610277951990472,teuer insbesondere
Bereiche,2.5206732906439604,-0.2451404840737522,-0.13950637594373408,-0.08111454032678592,0.32652649451531746,0.027066142114319774,0.0485019167196717,Bereiche
insbesondere bereich,2.5206732906439604,-0.2451404840737522,-0.13950637594373408,-0.08111454032678592,0.32652649451531746,0.027066142114319774,0.0485019167196717,insbesondere bereich
Haus,3.161414861133663,-0.4716341076672311,-0.36599999953721296,-0.30760816392026485,0.6265809158567258,-0.19942748147915917,-0.17799170687380736,Haus
bereich haus,2.498504610121246,-0.23630683636537053,-0.1306727282353524,-0.07228089261840427,0.3110885216196073,0.0358997898227013,0.05733556442805329,bereich haus
Wohnung,4.867403693097595,-0.9031751117762639,-0.7975410036462458,-0.7391491680292976,0.7997425679479944,0.7281044576373691,-0.6095327109828399,Wohnung
haus wohnung,2.6578661706894606,-0.2981380488050845,-0.19250394067506646,-0.1341121050581182,0.4118976312147889,-0.025931422617012673,-0.0044956480116606886,haus wohnung
unnötig,2.46270115723712,-0.2218732183552842,-0.11623911022526615,-0.05784727460831795,0.2850340551635408,0.05033340783278763,0.07176918243813966,unnötig
wohnung unnötig,2.46270115723712,-0.2218732183552842,-0.11623911022526615,-0.05784727460831795,0.2850340551635408,0.05033340783278763,0.07176918243813966,wohnung unnötig
gewärmt,2.4533666183267338,-0.21807565064274392,-0.11244154251272591,-0.05404970689577772,0.2780006737505216,0.0541309755453278,0.07556675015067985,gewärmt
unnötig wärm,2.4533666183267338,-0.21807565064274392,-0.11244154251272591,-0.05404970689577772,0.2780006737505216,0.0541309755453278,0.07556675015067985,unnötig wärm
Verbraucher,5.620611207510036,-1.0470548531861803,-0.0015676767976201497,-0.8830289094392142,0.8186953966351354,-0.7748482269981085,-0.7534124523927568,Verbraucher
müssen,10.95510318229794,-0.5811722560195021,-0.5628915044028087,-0.8047491918905817,0.8682344432956095,-1.4422132049644736,-1.4207774303591216,müssen
verbraucher müss,2.426205677651955,-0.20694302690306923,-0.1013089187730511,-0.04291708315610289,0.25693405148026577,0.06526359928500274,0.08669937389035468,verbraucher müss
außerdem,3.1993859691214976,-0.48357334615329256,0.349147785121901,0.43611558923431065,-0.03136134147244771,-0.21136671996522066,-0.18993094535986885,außerdem
müss außerdem,2.4165796905154964,-0.20296762882865313,-0.0973335206986349,-0.03894168508168687,0.24924437585219178,0.06923899735941878,0.09067477196477076,müss außerdem
Preiserhöhungen,2.9108291555658092,-0.01559992989120559,-0.28341830506111787,-0.22502646944416982,0.2850207787958415,-0.11684578700306418,-0.09541001239771232,Preiserhöhungen
außerdem preiserhöhung,2.4071913014868964,-0.19907507219668774,-0.09344096406666956,-0.03504912844972137,0.24162718752217108,0.0731315539913842,0.09456732859673601,außerdem preiserhöhung
einstellen,4.598386718974032,0.6424075784667409,-0.7406858599935943,-0.6822940243766461,-0.4184256138405598,-0.5741133419355404,-0.5526775673301885,einstellen
preiserhöhung einstell,2.3968702593820335,-0.19477826714809715,-0.0891441590180792,-0.030752323401130998,0.2331160871349551,0.07742835903997454,0.09886413364532654,preiserhöhung einstell
infolge,2.879446936766611,0.19718920343576246,-0.27257857114102446,-0.2141867355240762,0.028903575489143497,-0.10600605308297051,-0.08457027847761864,infolge
einstell infolge,2.380405211610874,-0.187885169580026,-0.08225106145000774,-0.023859225833059588,0.21923108518016002,0.08432145660804595,0.10575723121339793,einstell infolge
steigenden,5.867443446181712,-0.32535642465347775,-0.9843993414896445,-0.9260075058726963,0.8227334533166039,-0.8178268234315907,-0.7963910488262387,steigenden
infolge steigend,2.3746643752514403,-0.18547055122635678,-0.07983644309633872,-0.02144460747939066,0.21429832865028436,0.08673607496171507,0.10817184956706698,infolge steigend
CO2-Bepreisung,2.369753006592587,-0.18340017249786786,-0.0777660643678498,-0.019374228750901445,0.21003978764334086,0.08880645369020414,0.11024222829555601,CO2-Bepreisung
steigend co2-bepreisung,2.369753006592587,-0.18340017249786786,-0.0777660643678498,-0.019374228750901445,0.21003978764334086,0.08880645369020414,0.11024222829555601,steigend co2-bepreisung
anstehen,2.363533763510239,-0.18077229594465843,-0.07513818781464032,-0.016746352197692046,0.20459547575460518,0.09143433024341346,0.11287010484876539,anstehen
co2-bepreisung ansteh,2.363533763510239,-0.18077229594465843,-0.07513818781464032,-0.016746352197692046,0.20459547575460518,0.09143433024341346,0.11287010484876539,co2-bepreisung ansteh
Was,9.2812897082041,0.23379795994487687,-0.7878171797077657,0.24104412017064414,0.17050742039413777,-1.2764083275401283,-1.2549725529347768,Was
was sie,2.944372591357505,-0.4005101918323722,-0.294876083702354,-0.23648424808540597,0.5484332006393068,-0.1283035656443003,-0.10686779103894849,was sie
beim,8.820971857366596,0.08221012377544865,-0.4335743974923346,-1.3337205475208953,0.5583596100433809,-1.2255398650797895,-1.2041040904744376,beim
sie beim,2.356706468116777,-0.1778795193826918,-0.07224541125267368,-0.013853575635725458,0.19855117112466109,0.09432710680538015,0.11576288141073193,sie beim
beim heizen,2.3549198965952605,-0.17712115211464122,-0.0714870439846231,-0.013095208367675002,0.19695763144774286,0.09508547407343067,0.11652124867878252,beim heizen
grundsätzlich,2.3524923550980366,-0.176089782188824,-0.07045567405880578,-0.012063838441857731,0.19478440834812064,0.09611684399924787,0.11755261860459983,grundsätzlich
heizen grundsätzlich,2.3524923550980366,-0.176089782188824,-0.07045567405880578,-0.012063838441857731,0.19478440834812064,0.09611684399924787,0.11755261860459983,heizen grundsätzlich
beachten,2.3478774555345105,-0.1741261490142802,-0.06849204088426201,-0.010100205267313844,0.19062745673151943,0.09808047717379179,0.11951625177914378,beachten
grundsätzlich beacht,2.3478774555345105,-0.1741261490142802,-0.06849204088426201,-0.010100205267313844,0.19062745673151943,0.09808047717379179,0.11951625177914378,grundsätzlich beacht
sollten,5.272919687517336,-0.8548666649801799,0.35563412237320274,-0.8191727252047919,0.6115724612427257,-0.7109920427636861,-0.6895562681583342,sollten
beacht soll,2.345066875388754,-0.1729283591904098,-0.06729425106039166,-0.00890241544344351,0.18807923107193913,0.099278266997662,0.12071404160301397,beacht soll
soll sie,2.664789629979783,-0.3007395558175009,-0.19510544768748275,-0.1367136120705346,0.41579618202873875,-0.028532929629428962,-0.007097155024077013,soll sie
künftig,3.846174276785217,-0.6676933993260157,-0.5620592911959976,-0.5036674555790494,0.7934145879635023,-0.3954867731379437,-0.37405099853259194,künftig
sie künftig,2.3392131797424915,-0.17042906426164894,-0.06479495613163079,-0.006403120514682611,0.18273122468550929,0.10177756192642291,0.12321333653177478,sie künftig
effizienter,2.337009914181294,-0.16948673722549945,-0.06385262909548123,-0.005460793478533088,0.18070389079463453,0.10271988896257243,0.12415566356792442,effizienter
künftig effizient,2.337009914181294,-0.16948673722549945,-0.06385262909548123,-0.005460793478533088,0.18070389079463453,0.10271988896257243,0.12415566356792442,künftig effizient
Wärme,2.5284751500556957,-0.24823085295974995,-0.1425967448297319,-0.08420490921278359,0.3318398359694966,0.023975773228322086,0.04541154783367388,Wärme
effizient wärme,2.3328168052139673,-0.16769090609677137,-0.06205679796675318,-0.0036649623498050516,0.17682358117486463,0.10451572009130038,0.12595149469665232,effizient wärme
Räumen,2.3291223667643783,-0.16610596940554567,-0.0604718612755276,-0.002080025658579378,0.17338057968352713,0.10610065678252627,0.1275364313878782,Räumen
wärme raum,2.3291223667643783,-0.16610596940554567,-0.0604718612755276,-0.002080025658579378,0.17338057968352713,0.10610065678252627,0.1275364313878782,wärme raum
sorgen,6.761049862476599,-0.40152700032296307,0.7708347616049916,-1.067766678758765,0.09403616867257615,-0.9595859963176593,-0.9381502217123073,sorgen
raum sorg,2.327470331193569,-0.16539642242676664,-0.05976231429674866,-0.0013704786798004309,0.17183358655088288,0.10681020376130516,0.12824597836665713,raum sorg
erfahren,2.3256349244183285,-0.16460752693886996,-0.05897341880885192,-0.0005815831919037209,0.17010948681296775,0.10759909924920179,0.12903487385455378,erfahren
sorg erfahr,2.3256349244183285,-0.16460752693886996,-0.05897341880885192,-0.0005815831919037209,0.17010948681296775,0.10759909924920179,0.12903487385455378,sorg erfahr
erfahr sie,2.358168741357009,-0.1784998001842613,-0.07286569205424315,-0.014473856437295079,0.19985177136034785,0.09370682600381063,0.11514260060916243,erfahr sie
Text,2.322122093751208,-0.16309590259091392,-0.057461794460895964,0.0009300411560523477,0.16679374568476352,0.10911072359715793,0.13054649820250983,Text
sie text,2.322122093751208,-0.16309590259091392,-0.057461794460895964,0.0009300411560523477,0.16679374568476352,0.10911072359715793,0.13054649820250983,sie text
Video,4.450721009596491,-0.3793213932190425,-0.25811275287077945,-0.6496546033443934,0.655364013680718,-0.5414739209032879,-0.520038146297936,Video
text video,2.3196160260337577,-0.16201610537001226,-0.056381997239994236,0.002009838376953841,0.16441538236386632,0.11019052081805954,0.13162629542341142,text video
Der,49.02809178491188,0.23520769512152903,0.5085864925484044,-1.0933074780896976,-0.2709357762780174,-1.5290967222923562,-0.9166962176377925,Der
nächste,4.987137989923844,-0.9274766355171163,0.9602628364559148,-0.7634506917701502,0.0034283111656371545,-0.6552700093290447,-0.6338342347236926,nächste
der nächster,2.446883936715072,-0.21542979189706704,-0.10979568376704907,-0.05140384815010073,0.2730549937986939,0.056776834291004885,0.07821260889635681,der nächster
Winter,30.785733810218478,-0.0061420873587982655,0.2977756276147699,-2.0356307615118157,0.28026722312643193,-0.9042708878359432,-0.1846241258376815,Winter
nächster winter,3.2796944797114613,-0.5083647110375802,-0.4027306029075621,-0.3443387672906139,0.6626982605220532,-0.23615808484950826,-0.21472231024415636,nächster winter
winter teuer,2.470289904325463,-0.22494995333415674,-0.11931584520413874,-0.06092400958719046,0.29067697138440346,0.047256672853915105,0.06869244745926695,winter teuer
teuer wie,2.4798755278708504,-0.22882280795201307,-0.12318869982199501,-0.06479686420504693,0.29771065317319606,0.0433838182360588,0.06481959284141063,teuer wie
Energie,14.115236405703866,-1.9678692495189316,-1.057762639127505,-0.04794332517374117,0.9984849394806009,-1.6956626233308598,0.025083851297497715,Energie
wie energie,2.493554801223208,-0.23432376280301814,-0.12868965467299995,-0.07029781905605177,0.30757083812438696,0.0378828633850538,0.0593186379904057,wie energie
energie spar,5.001217268908613,-0.9302957759951184,-0.8246616678651003,0.42091268178485564,0.723335792361433,-0.6580891498070465,-0.6366533752016947,energie spar
smarte,2.5206732906439604,-0.2451404840737522,-0.13950637594373408,-0.08111454032678592,0.32652649451531746,0.027066142114319774,0.0485019167196717,smarte
spar smart,2.5206732906439604,-0.2451404840737522,-0.13950637594373408,-0.08111454032678592,0.32652649451531746,0.027066142114319774,0.0485019167196717,spar smart
Thermostate,3.2465382539777887,-0.49820371545058617,-0.39256960732056817,-0.3341777717036199,0.6529680114246105,-0.22599708926251444,-0.20456131465716246,Thermostate
smart thermostat,2.9853830631735265,-0.4143425073917801,-0.30870839926176197,-0.25031656364481386,0.5645663900625126,-0.1421358812037082,-0.12070010659835634,smart thermostat
n-tv.de,3.72463888686469,-0.6355843434180197,-0.5299502352880017,-0.47155839967105345,0.7699940085101711,-0.3633777172299479,-0.3419419426245959,n-tv.de
Smarte,3.8963038784509743,-0.6806428196970143,-0.5750087115669964,-0.5166168759500482,0.8025005352444817,-0.4084361935089426,-0.38700041890359066,Smarte
n-tv.d smart,2.6022292914041594,-0.2769829368332745,-0.1713488287032565,-0.11295699308630834,0.37922512499251687,-0.004776310645202835,0.016659463960149345,n-tv.d smart
helfen,5.982251434366064,-0.6917656644904531,-0.14615583041724942,-0.009872199791228003,0.4114007469918439,0.8748510803407722,-0.8157690297635252,helfen
